id,date,user_id,year,usa_boulders,name,climb_type
51808,1018735200,166,2002,V5,"El de Rafa",1
51809,1020204000,166,2002,V5,"todos me toquetean",1
52432,1020463200,167,2002,V5,"Låga traversen",1
52654,1019944800,151,2002,V6,"Left of Hélicoptère",1
52655,1020549600,151,2002,V6,"La Rhume Folle",1
52656,1020549600,151,2002,V6,"La bouiffe",1
52657,1020549600,151,2002,V6,"La Clé de Droite",1
52658,1020549600,151,2002,V6,"L'Araignee",1
52659,1020549600,151,2002,V6,"Holey Moley",1
52995,1020636000,155,2002,V9,Strammamax,1
53057,1020636000,11,2002,V6,"Abu Garcia",1
53363,1016233200,137,2002,V8,Halvbopp,1
53865,1021068000,167,2002,V8,"Våroffer",1
53866,1021068000,167,2002,V5,"Jürgen",1
53867,1021068000,167,2002,V5,Svett,1
53868,1021068000,167,2002,V5,"Köttbomben",1
54039,1021154400,167,2002,V7,Burn,1
54191,1020895200,151,2002,V6,"Ligne de mire",1
54192,1020895200,151,2002,V7,"Gargantoit, debout",1
54193,1020895200,151,2002,V8,"Gargantoit, assis",1
54194,1020895200,151,2002,V8,"L'extrémiste",1
54195,1021154400,151,2002,V8,Technogratte,1
54394,1021068000,69,2002,V8,"Jackson Pollock",1
54455,1020895200,65,2002,V8,Unnamed,1
54458,1020895200,65,2002,V6,"Flakey Pull Roof",1
54747,1020895200,118,2002,V11,?,1
54748,1020895200,118,2002,V12,"Sher Khan",1
54749,1020981600,118,2002,V11,?,1
54750,1020981600,118,2002,V11,?,1
54751,1021068000,118,2002,V11,?,1
54752,1021068000,118,2002,V11,?,1
54753,1021068000,118,2002,V11,?,1
54754,1021068000,118,2002,V11,?,1
54758,1021327200,169,2002,V10,S.Stallone,1
54873,1084226400,111,2004,V1,"Viktor borstar, Dan.",1
54912,997480800,105,2001,V8,"midnight lightning",1
54913,1010703600,105,2002,V7,slabalicious,1
54914,926373600,105,1999,V9,"Illustrious Buddha",1
54915,971215200,105,2000,V8,unknown,1
54916,957996000,105,2000,V6,unknown,1
54917,957996000,105,2000,V8,tips,1
54918,1021068000,105,2002,V8,"pats pinch",1
54919,957996000,105,2000,V6,"mad lion",1
54920,957996000,105,2000,V5,"dimecrack traverse",1
54921,1015801200,105,2002,V4,"shaky legs",1
54922,1021068000,105,2002,V5,"sleeping in the devi",1
54958,1010703600,105,2002,V7,millipede,1
54959,1010703600,105,2002,V8,"hugs and kisses",1
54960,1010703600,105,2002,V3,"mortal kombat",1
54961,929052000,105,1999,V5,"goldston traverse",1
54962,963266400,105,2000,V8,"boxcar arete",1
54963,957996000,105,2000,V6,unkown,1
54964,1015801200,105,2002,V5,happy,1
54965,929052000,105,1999,V5,"Black Boulder Problem",1
54966,994802400,105,2001,V8,"one move wonder",1
55228,1111186800,111,2005,V1,"Vingummi o tuggtobak",1
55309,1021672800,59,2002,V9,"Room for Squares",1
55353,1021845600,167,2002,V7,Marionett,1
55354,1021759200,167,2002,V5,"Höger innnan grinden",1
55378,1021672800,1,2002,V4,"Phat cat",1
55639,1021845600,1,2002,V1,Innebandy,1
56006,1021845600,78,2002,V3,"Ecnalab ez",1
56007,1021759200,78,2002,V3,"The Prophet",1
56008,1021759200,78,2002,V5,"And God pulled...",1
56449,1021759200,35,2002,V5,"Back Office",1
56450,1021759200,35,2002,V4,"Branch Manager",1
56451,1021759200,35,2002,V4,"Cop Out",1
56457,1029276000,155,2002,V10,"Dead Can't Dance",1
56726,1021759200,151,2002,V8,Bifurcation,1
56727,1021759200,151,2002,V8,Diversion,1
56728,1021759200,151,2002,V7,"Mare à larmes",1
56729,1021672800,151,2002,V6,"L'Hélicoptère",1
56997,1022364000,1,2002,V7,"Det Andra Taket",1
57071,1022277600,151,2002,V8,"Coup de foudre",1
57072,1022277600,151,2002,V7,"Zig Zag Naplan",1
57073,1022277600,151,2002,V6,"Beautiful thing",1
57074,1022364000,151,2002,V6,"13ème W d'Hercule",1
57075,1022364000,151,2002,V6,"Rêve de pierre",1
58328,1022882400,5,2002,V5,"Steve's An Ass",1
58364,1022882400,151,2002,V6,"Mur à Cordier",1
58365,1022882400,151,2002,V5,"? under 4 white",1
58368,1022882400,1,2002,V2,Slapshot,1
58369,1022968800,1,2002,V5,???,1
58436,1076799600,111,2004,V1,"Mr Smidig",1
58478,1022968800,151,2002,V6,"? opposite 26 red",1
58479,1022968800,151,2002,V7,"Le magnifique",1
59641,1023314400,155,2002,V11,"Mushi Brain",1
59642,1023314400,155,2002,V8,"Sushi Train",1
59643,1023228000,155,2002,V10,"Chaos & Disorder",1
59644,1023055200,155,2002,V9,"Penis Cling",1
59645,1023228000,155,2002,V9,"The problem of '93",1
59646,1023487200,155,2002,V8,Dyno?,1
59647,1023487200,155,2002,V10,"Woolly Jumper",1
59648,1023400800,155,2002,V8,"Ben's Extension to Toe to Toe",1
59682,1023573600,111,2002,V3,Abekatten,1
59740,1023487200,59,2002,V8,Twister,1
59956,1023660000,1,2002,V3,Grodan,1
59957,1023660000,1,2002,V5,"Grodan sittstart",1
60521,1023573600,166,2002,V6,Desayuno,1
60527,1023487200,166,2002,V5,Acuevate,1
60599,1018908000,110,2002,V5,Extasy,1
60600,1013209200,110,2002,V5,"Le Nez",1
60959,1024264800,1,2002,V6,"Liten illusion",1
60960,1022882400,1,2002,V4,"Baksida, sitts-",1
61039,993852000,54,2001,V4,"Björnkram",1
61040,993852000,54,2001,V5,?,1
61041,1011049200,54,2002,V5,"SS, crimp-campus",1
61042,1022882400,54,2002,V5,"SS, Barn-door",1
61043,1011049200,54,2002,V5,"BRANT, hookar",1
61044,1016578800,54,2002,V5,"SS, Gaston, Estetisk",1
61045,1024351200,54,2002,V6,"Liten Illusion",1
61046,1024005600,54,2002,V4,"Man & machine",1
61047,1007161200,54,2001,V5,"Face of fear",1
61048,1016146800,54,2002,V4,Highball,1
61824,1024783200,111,2002,V1,"Bosses verkstad",1
62074,1022882400,61,2002,V8,"Center arete Right",1
62075,1022882400,61,2002,V6,Unnamed,1
62076,1022882400,61,2002,V6,Unnamed,1
62133,1022968800,85,2002,V11,Darkside,1
62338,1004569200,164,2001,V7,Metamorfoza,1
62339,1004569200,164,2001,V7,"W Mysli,Mowie,Sercu",1
62340,1015628400,164,2002,V8,Bongo,1
62341,1015628400,164,2002,V7,"No Problemos",1
62342,1019858400,164,2002,V7,"Dylan SD",1
62343,1019858400,164,2002,V7,"Dynamit SD",1
62344,1019858400,164,2002,V8,"Dynuś",1
62345,1019944800,164,2002,V6,Paranoid,1
62346,1021068000,164,2002,V7,"Gilette SD",1
62347,1021154400,164,2002,V8,"Smialy Bolek",1
62348,1021154400,164,2002,V8,"Grom i Musztarda",1
62349,1021154400,164,2002,V7,"August Wprost",1
62350,1021759200,164,2002,V8,"August Uziemiony",1
62351,1022018400,164,2002,V9,"Laciata Krowka",1
62352,1022018400,164,2002,V7,"Juz z Gorki",1
62353,1022796000,164,2002,V8,"One More Chance",1
62354,1022968800,164,2002,V7,"Hulk Quergang",1
62355,1022968800,164,2002,V7,Osibulder,1
62356,1024351200,164,2002,V8,Monoszczala,1
62357,1024696800,164,2002,V9,Maud-tr,1
62358,1024956000,164,2002,V8,"Spacer po Oblajach",1
62709,1025128800,54,2002,V6,"Man and machine",1
62792,1025215200,11,2002,V7,"Cannonball dubbel",1
62884,1025301600,1,2002,V5,"I'm chevy chase...",1
63239,1020204000,43,2002,V11,"Dark Horse",1
63240,1022882400,43,2002,V11,"The Force",1
63241,1020204000,43,2002,V10,Cosmos,1
63242,1020204000,43,2002,V9,"Smack Down",1
63243,1020204000,43,2002,V9,unnamed,1
63771,1024956000,118,2002,V14,"Lonely Low Lifestyle",1
63772,1024956000,118,2002,V12,Voigas,1
64228,1025992800,166,2002,V6,Dinamiquiando,1
64431,1025820000,5,2002,V5,Dynosoar,1
64432,1025820000,5,2002,V1,"yet to be named",1
65016,1019944800,11,2002,V7,"vet ej",1
65017,1019944800,11,2002,V6,"vet ej",1
65018,1019944800,11,2002,V6,"vet ej",1
65019,1019944800,11,2002,V7,"vet ej",1
65020,1019944800,11,2002,V6,"vet ej",1
65024,1026338400,164,2002,V8,"1400 Kcal",1
65424,1026597600,111,2002,V1,Shieldor,1
65499,1053727200,11,2003,V8,Aerodynamiten,1
65500,1026511200,11,2002,V6,"Ken Titan",1
65530,1026424800,54,2002,V7,"Cannonball dubbel",1
65531,1026424800,54,2002,V0-,Fredsstenen,1
65532,1026252000,54,2002,V1,"Parkbänken",1
65787,1026597600,164,2002,V8,Rattamahatta,1
65788,1026597600,164,2002,V7,Polpalec,1
65792,999900000,11,2001,V6,"Foucault helt enkelt",1
66027,1026511200,1,2002,V5,"Köttbomben",1
66028,1026597600,1,2002,V6,Cannonball,1
66029,1026338400,1,2002,V3,"??? highball",1
66030,1026338400,1,2002,V4,"??? sälning ståstart",1
66387,1026338400,10,2002,V4,"Hjälm travers",1
66388,1026338400,10,2002,V5,"Abu Garcia",1
66389,1026338400,10,2002,V5,Grappa,1
66390,1026338400,10,2002,V4,"Psykomoppe, ss",1
66391,1026338400,10,2002,V4,"Super Mario",1
66392,1026338400,10,2002,V4,"Elvis lever",1
66393,1026338400,10,2002,V4,"Snurre Sprätt",1
66394,1026338400,10,2002,V3,"Tusen nålar",1
66395,1026338400,10,2002,V3,"NN pl. 14",1
66396,1026338400,10,2002,V3,Pinchacolada,1
66556,1027116000,164,2002,V8,"Paranoid Extension",1
66985,1015887600,65,2002,V6,Contact,1
67193,1027375200,1,2002,V6,"Saved by the bell",1
67194,1025474400,1,2002,V4,"??? långt lås-drag",1
67235,1027202400,95,2002,V7,"Impossible Problem",1
67236,1026684000,95,2002,V8,"The Dirty Job",1
67455,1025388000,155,2002,V9,"Snake Eyes",1
67456,1026252000,155,2002,V9,"Inositool Low (ss)",1
67457,1026424800,155,2002,V9,Cuba,1
67458,1026424800,155,2002,V9,"Symptoms of Slow Twi",1
67459,1026424800,155,2002,V9,"Energy Follows Thoug",1
67460,1025388000,155,2002,V8,"Fingers of Fury",1
67461,1026079200,155,2002,V8,"Monkey & Magic Peach",1
67462,1026252000,155,2002,V8,Snakeoid,1
67463,1026252000,155,2002,V8,Odyssey,1
67464,1026252000,155,2002,V8,"Quantum Mechanics",1
67465,1025474400,155,2002,V8,"The Leonard",1
67466,1026252000,155,2002,V8,"Rocket Pants",1
67467,1026252000,155,2002,V8,Jihad,1
67468,1026252000,155,2002,V8,"The Phoenix",1
67469,1026856800,155,2002,V9,"The Joker",1
67471,1009839600,155,2002,V8,"Traverse by lake",1
67472,1009839600,155,2002,V8,"arete by lake",1
67473,1009839600,155,2002,V8,"wall at Hops Flats?",1
67474,1009839600,155,2002,V8,Powerband,1
67476,1025388000,155,2002,V7,"Finger Monster",1
67477,1026252000,155,2002,V7,Seppuku,1
67478,1026252000,155,2002,V7,"Dreamhouse Traverse",1
67479,1026079200,155,2002,V7,Spent,1
67480,1026079200,155,2002,V7,Remedy,1
67481,1026856800,155,2002,V9,"The Gift",1
67482,1026252000,155,2002,V8,Placebo,1
67483,1026856800,155,2002,V8,Mecca,1
67619,1027461600,65,2002,V8,"Tommy's Arete",1
67620,1027461600,65,2002,V5,"Lobster Claw",1
67621,1027461600,65,2002,V8,"Roof-infront of Kind",1
68180,1027634400,184,2002,V4,?,1
68181,1027634400,184,2002,V3,unknown,1
68182,1027634400,184,2002,V3,unknown,1
68183,1027634400,184,2002,V4,unknown,1
68328,1027720800,164,2002,V8,"I w pizdu wylądował",1
68329,1027720800,164,2002,V8,Crack,1
68549,1027720800,164,2002,V6,"To nie dla mnie",1
68678,1025474400,1,2002,V0-,"Brömsebrostenen",1
68679,1025474400,1,2002,V0-,"Parkbänken, lätta v.",1
68680,1025474400,1,2002,V0,"Parkbänken, svåra v.",1
69656,1192917600,111,2007,V1,PisseDan,1
69698,1028239200,184,2002,V3,"Jase's Wall",1
69699,1028239200,184,2002,V1,un-named,1
69700,1028239200,184,2002,V2,un-named,1
69701,1028239200,184,2002,V5,"Bloody Nora",1
70535,1028584800,78,2002,V4,"Slap the fridge?",1
70765,1028671200,95,2002,V8,Slivers,1
71165,1028757600,111,2002,V1,Innebandy,1
71451,1028412000,11,2002,V8,"Våroffer",1
71452,1029016800,11,2002,V6,"Kläm min citron",1
71457,1028930400,148,2002,V8,"Black Mirage",1
71458,1028930400,148,2002,V6,"Polish Sunray",1
71903,1029016800,65,2002,V6,"??Left roof problem",1
71904,1029016800,65,2002,V7,"l to r trav-Kind bld",1
71905,1028671200,65,2002,V7,"Mr. Wimpy",1
72338,1029189600,65,2002,V8,"Tommy's Slap Arete",1
72409,1029103200,160,2002,V11,"Willn't",1
72795,1029448800,167,2002,V8,"Only the Lonely",1
72832,1028412000,164,2002,V7,"Hale Bopp",1
72833,1028412000,164,2002,V8,"Sky Scraper",1
72834,1028412000,164,2002,V8,"Middle Triddle",1
72835,1028412000,164,2002,V7,"Be Quick od Be Dead",1
72836,1028671200,164,2002,V7,"Finger Mit Auge",1
72837,1028671200,164,2002,V8,Sikkamenia,1
72838,1028757600,164,2002,V8,"Das Grau`n",1
73177,1028757600,95,2002,V5,"Stupid Pet Trick",1
73178,1028757600,95,2002,V5,Arete,1
73179,1028757600,95,2002,V5,"Classic Face",1
73226,1028066400,155,2002,V10,Gripmaster,1
73227,1028066400,155,2002,V8,Desire,1
73228,1028239200,155,2002,V9,Iceberg,1
73229,1028239200,155,2002,V8,"Titanic left hand",1
73230,1028930400,155,2002,V9,"Butthole Surfer",1
73233,1028930400,155,2002,V8,Klapusterperle,1
73234,1028930400,155,2002,V9,"Papperazi + extensio",1
73235,1029189600,155,2002,V12,"Cave Rave",1
73236,1029189600,155,2002,V8,"Rota Loo",1
73237,1029189600,155,2002,V8,"Ground Control to Ma",1
73238,1029189600,155,2002,V8,XXXX,1
73239,1029276000,155,2002,V11,"Dead Heat",1
73240,1029448800,155,2002,V11,"Caved Out",1
73241,1029535200,155,2002,V8,"Cave Girl",1
73569,1029535200,65,2002,V6,"??Kneebar problem",1
73846,1028152800,1,2002,V0-,"Paddans problem",1
73847,1028152800,1,2002,V0-,Rally,1
73848,1028152800,1,2002,V0,PMC,1
73849,1028152800,1,2002,V0,Hockey,1
73850,1028152800,1,2002,V0,"#25, plan 3",1
74142,1029880800,11,2002,V7,"The 4-layer man in the 2-layer version",1
74147,1029794400,65,2002,V7,Makaila,1
74148,1029794400,65,2002,V6,"??SD to super long",1
74352,1029448800,89,2002,V9,Tecnodir,1
74353,1029276000,89,2002,V6,"La Prua",1
74354,1029276000,89,2002,V7,Fusion,1
74355,1027116000,89,2002,V7,"Le Kick",1
74356,1027116000,89,2002,V5,"L'Ecografo",1
74428,1029967200,164,2002,V8,"Fak ju mader faker",1
74429,1029967200,164,2002,V8,"Hardcore czołgisty",1
74638,1029967200,111,2002,V3,Rabies,1
74639,1029967200,111,2002,V2,"Grävlingsgryta",1
74640,1029967200,111,2002,V3,Hangel-dangel-vidda,1
74641,1061676000,111,2003,V3,"73 kg grävling",1
74642,1061676000,111,2003,V2,"Meles meles",1
74681,1030053600,95,2002,V5,"Try Again",1
75604,1030485600,95,2002,V7,Terrorist,1
75752,1050616800,111,2003,V2,Resningen,1
75753,1030399200,111,2002,V1,"Aretvå",1
75754,1054332000,111,2003,V2,"Knallehård",1
75755,1081375200,111,2004,V3,"En dyna",1
76657,1030658400,59,2002,V7,"HW in Cahoots",1
77517,1031090400,78,2002,V3,"Fettot från Ghettot",1
77555,1030831200,79,2002,V7,Halebopp,1
77659,1030831200,5,2002,V5,"You Mae",1
77660,1030831200,5,2002,V7,"Crazy Girls",1
77789,1031090400,65,2002,V8,"Against Humanity",1
77790,1030831200,65,2002,V7,"?? gold face problem",1
78589,1031263200,95,2002,V6,"The Gunslinger",1
78700,1031349600,125,2002,V7,"life as we know it",1
79186,1031695200,164,2002,V9,Zlotopolscy,1
79268,1031695200,82,2002,V9,"Start of SuperTweek",1
79797,1031954400,184,2002,V3,"skull boulder middle",1
80834,1032300000,65,2002,V7,"?? sloper dyno",1
80835,1032300000,65,2002,V7,Scarface,1
80836,1032300000,65,2002,V6,"Hank's Lunge",1
80837,1032300000,65,2002,V6,Crusher,1
81121,1031954400,151,2002,V6,Lamentin,1
81122,1031695200,151,2002,V6,"Trav des Dieux",1
81465,1029621600,173,2002,V15,"Black eagle SD",1
81468,1029794400,173,2002,V14,"Monkey wedding",1
81470,1028152800,173,2002,V11,Scorpion,1
81471,1029794400,173,2002,V11,Umbuli,1
81472,1029880800,173,2002,V12,Nutsa,1
81473,1029794400,173,2002,V11,"Gloire des papous",1
81474,1029362400,173,2002,V11,?,1
81475,1028930400,173,2002,V11,?,1
81476,1029362400,173,2002,V11,?,1
81925,1032818400,167,2002,V8,Norpan,1
81937,1032559200,166,2002,V5,"High ball entrada",1
81939,1032559200,166,2002,V6,"Highball salida aris",1
82348,1032991200,65,2002,V6,Merlin,1
82436,1032904800,65,2002,V7,"Puffing Stone Traver",1
82503,1032040800,118,2002,V12,Magdolina,1
82504,1032040800,118,2002,V12,?,1
82505,1032040800,118,2002,V10,Propellerhead,1
82591,1033164000,184,2002,V3,"Problem 13",1
82592,1033164000,184,2002,V0-,"Problem 26",1
82593,1030831200,184,2002,V0,"Problem 1",1
82594,1033164000,184,2002,V2,"Problem 2",1
82595,1033164000,184,2002,V1,"Problem 7",1
82596,1033164000,184,2002,V1,"Problem 29",1
82597,1033164000,184,2002,V3,"Problem 30",1
82598,1033164000,184,2002,V2,"Shark's Fin",1
82599,1033164000,184,2002,V0,"Problem 62",1
82600,1033164000,184,2002,V1,"Problem 64",1
82601,1033164000,184,2002,V1,"5c Wall",1
82602,1033164000,184,2002,V3,"Problem 68",1
82818,1033250400,111,2002,V3,Edelbajs,1
82819,1086818400,111,2004,V1,"Halvmånen",1
82820,1086818400,111,2004,V1,"Huffle Puff",1
83063,1030831200,61,2002,V7,"The Hop",1
83101,1033250400,151,2002,V6,"Le Lepreux Direct",1
83225,1020204000,62,2002,V6,"Ticky Ticky Man",1
83226,983401200,62,2001,V5,Rave,1
83227,954540000,62,2000,V3,Clap,1
83229,1030831200,62,2002,V4,"The Monk",1
83298,1029189600,164,2002,V7,Technics,1
83299,1032645600,164,2002,V7,Daito,1
83471,951865200,62,2000,V6,Sunshine,1
83472,951865200,62,2000,V5,"Kahuna Roof",1
83473,951865200,62,2000,V6,"Sloper Chief",1
83790,1030831200,181,2002,V3,"flying arete",1
83791,1030831200,181,2002,V5,"flying arete",1
83792,1030831200,181,2002,V1,"the curse",1
84017,1030831200,62,2002,V4,"Elephant Man",1
84128,1033250400,110,2002,V8,"Chevalier errant (Mé",1
84129,1033164000,110,2002,V7,"Le tourniquet (le P´",1
84130,1033250400,110,2002,V6,"Naufrage d´une illus",1
84131,1033509600,110,2002,V4,"Le Zip Zut",1
84144,1033423200,10,2002,V5,Afrodite,1
84145,1033423200,10,2002,V5,?,1
84146,1033423200,10,2002,V4,"Mantla hej",1
84147,1033423200,10,2002,V4,"Knopp topp",1
84173,1098828000,111,2004,V4,Edelnice,1
84174,1047769200,111,2003,V3,"Stonehendge är lös!",1
84242,1033855200,65,2002,V8,Tilt,1
84421,1033423200,61,2002,V6,"Direct Buldge",1
84433,1033855200,166,2002,V6,"Mateo me vio hacerlo",1
85155,1034114400,65,2002,V8,F.A.S.T.,1
85156,1034114400,65,2002,V7,Perch,1
85571,1034373600,111,2002,V4,"Inga armar, inga kakor",1
85572,1034373600,111,2002,V4,"Dubbla Dynamos",1
85660,1034373600,151,2002,V6,?,1
85765,1034460000,65,2002,V9,"Jousting at Windmill",1
86389,1032040800,145,2002,V13,0G,1
86390,1032040800,145,2002,V12,"Gom Jabbar",1
86391,1032040800,145,2002,V11,"Dolce Vita",1
86405,1033596000,11,2002,V6,Voodoo,1
86566,1034892000,65,2002,V6,"Hagan's Wall",1
86787,1034978400,5,2002,V5,Swiper,1
86788,1033423200,5,2002,V5,"R2L Ship's Prow",1
87148,1035064800,151,2002,V6,"Jet Set",1
87149,1035064800,151,2002,V5,?,1
87956,1035669600,5,2002,V4,"Quiet Buddhist",1
87957,1035669600,5,2002,V6,"Whitey's High Step",1
87958,1035669600,5,2002,V7,"Pond Cave Pinch",1
88033,1035583200,61,2002,V7,Torque,1
88737,1035846000,10,2002,V6,?,1
88738,1035846000,10,2002,V6,?,1
88739,1035759600,10,2002,V4,?,1
89173,1036191600,5,2002,V7,"Whitey Whale Slab",1
89174,1036191600,5,2002,V5,"Bitch Arete Var.",1
89315,1036278000,125,2002,V7,"slopey thing",1
89695,1036450800,5,2002,V5,Warhawk,1
89854,1034200800,43,2002,V10,"South Face",1
90467,1036882800,65,2002,V8,"Cannibal Dance",1
90658,1036105200,61,2002,V6,Scream,1
90996,1035932400,149,2002,V11,?,1
90997,1035932400,149,2002,V10,?,1
91164,1037228400,5,2002,V8,"Sting Like A Bee",1
91323,1037401200,65,2002,V8,"Tiki Tiki Man",1
91324,1037401200,65,2002,V8,"Star Wars",1
91501,1037401200,151,2002,V6,"Attention chef d'oeu",1
92138,1038006000,125,2002,V8,"Everything's eventua",1
92188,1038092400,5,2002,V5,"High Water",1
92384,1038006000,65,2002,V7,"Mr. Smiley",1
92385,1038006000,65,2002,V6,Shivers,1
92386,1038006000,65,2002,V5,"#10 @ Riverside",1
92406,1037314800,174,2002,V8,"Hop Hop Hop",1
92407,1037660400,174,2002,V8,"Tarpe Diem",1
92408,1037401200,174,2002,V8,"Kangaroo city",1
92409,1034114400,174,2002,V8,Telahopp,1
92410,1038610800,174,2002,V7,"navnløs",1
92414,1037574000,174,2002,V8,Memel,1
92415,1036450800,174,2002,V6,Telasleng,1
92416,1037487600,174,2002,V6,?,1
92417,1037487600,174,2002,V8,"Faux contact",1
92442,1036105200,61,2002,V5,"The Sensationalist",1
92783,1038265200,65,2002,V6,"Arete heel thing",1
92784,1038438000,65,2002,V5,"Crimpy face",1
92785,1038438000,65,2002,V5,"Egg face thing",1
92786,1038438000,65,2002,V5,"Dyno thing",1
93721,1028930400,110,2002,V6,Treibsand,1
94890,1040079600,59,2002,V10,"Dragon Turns",1
95075,1040166000,18,2002,V8,Yogi,1
95076,1040166000,18,2002,V6,"Hyper plomb",1
95077,1040166000,18,2002,V7,"Hueco Depart",1
95078,1040252400,18,2002,V6,"Surplomb Gauche",1
95079,1040252400,18,2002,V7,"Little karma assis",1
95972,1039993200,184,2002,V5,"Global Underground",1
95973,1039993200,184,2002,V5,"Nu Breed",1
95974,1039993200,184,2002,V6,Glue,1
95975,1039993200,184,2002,V4,Tufty,1
95976,1039993200,184,2002,V5,"Crouching Start",1
96246,1041289200,104,2002,V11,"Eco Terrorist",1
96247,1041289200,104,2002,V10,"open heart",1
96248,1041289200,104,2002,V10,"hard on direct",1
96249,1041289200,104,2002,V10,"grandpa peabody",1
96251,1041289200,104,2002,V9,unknown,1
96254,1030831200,104,2002,V9,Cholos,1
96255,1041289200,104,2002,V11,"new moon",1
96256,1041289200,104,2002,V11,Manitou,1
96382,1041375600,104,2003,V10,"open mind",1
96539,1041289200,95,2002,V8,"Disco Diva",1
96540,1041030000,95,2002,V6,"Fueled By Hate",1
